year,age,gender,geography,befolkning
2010,65,M,Akershus,12183
2010,65,M,Aust-Agder,2714
2010,65,M,Buskerud,6391
2010,65,M,Finnmark,1860
2010,65,M,Hedmark,5204
2010,65,M,Hordaland,10210
2010,65,M,Møre og Romsdal,6250
2010,65,M,Nordland,6379
2010,65,M,Nord-Trøndelag,3488
2010,65,M,Oppland,4960
2010,65,M,Oslo,10770
2010,65,M,Rogaland,8532
2010,65,M,Sogn og Fjordane,2624
2010,65,M,Sør-Trøndelag,6850
2010,65,M,Telemark,4456
2010,65,M,Troms,3936
2010,65,M,Vest-Agder,3660
2010,65,M,Vestfold,5554
2010,65,M,Østfold,6842
2010,70,F,Hele landet,87060
2010,70,F,Helseregion Midt-Norge,11973
2010,70,F,Helseregion Nord-Norge,8920
2010,70,F,Helseregion Sør-Øst,49476
2010,70,F,Helseregion Vest,16690
2010,70,F,Akershus,9368
2010,70,F,Aust-Agder,1986
2010,70,F,Buskerud,4912
2010,70,F,Finnmark,1316
2010,70,F,Hedmark,4093
2010,70,F,Hordaland,8308
2010,70,F,Møre og Romsdal,4536
2010,70,F,Nordland,4816
2010,70,F,Nord-Trøndelag,2532
2010,70,F,Oppland,4095
2010,70,F,Oslo,8147
2010,70,F,Rogaland,6365
2010,70,F,Sogn og Fjordane,2017
2010,70,F,Sør-Trøndelag,4905
2010,70,F,Telemark,3346
2010,70,F,Troms,2788
2010,70,F,Vest-Agder,3058
2010,70,F,Vestfold,4837
2010,70,F,Østfold,5634
2010,70,M,Hele landet,78248
2010,70,M,Helseregion Midt-Norge,11156
2010,70,M,Helseregion Nord-Norge,8627
2010,70,M,Helseregion Sør-Øst,43362
2010,70,M,Helseregion Vest,15102
2010,70,M,Akershus,8240
2010,70,M,Aust-Agder,1869
2010,70,M,Buskerud,4408
2010,70,M,Finnmark,1296
2010,70,M,Hedmark,3781
2010,70,M,Hordaland,7346
2010,70,M,Møre og Romsdal,4278
2010,70,M,Nordland,4612
2010,70,M,Nord-Trøndelag,2458
2010,70,M,Oppland,3628
2010,70,M,Oslo,6694
2010,70,M,Rogaland,5772
2010,70,M,Sogn og Fjordane,1984
2010,70,M,Sør-Trøndelag,4420
2010,70,M,Telemark,3010
2010,70,M,Troms,2719
2010,70,M,Vest-Agder,2658
2010,70,M,Vestfold,4176
2010,70,M,Østfold,4900
2010,75,F,Hele landet,73721
2010,75,F,Helseregion Midt-Norge,10676
2010,75,F,Helseregion Nord-Norge,7518
2010,75,F,Helseregion Sør-Øst,41046
2010,75,F,Helseregion Vest,14482
2010,75,F,Akershus,7544
2010,75,F,Aust-Agder,1604
2010,75,F,Buskerud,4015
2010,75,F,Finnmark,1114
2010,75,F,Hedmark,3655
2010,75,F,Hordaland,7159
2010,75,F,Møre og Romsdal,4200
2010,75,F,Nordland,4102
2010,75,F,Nord-Trøndelag,2216
2010,75,F,Oppland,3386
2010,75,F,Oslo,7052
2010,75,F,Rogaland,5449
2010,75,F,Sogn og Fjordane,1874
2010,75,F,Sør-Trøndelag,4260
2010,75,F,Telemark,2850
2010,75,F,Troms,2302
2010,75,F,Vest-Agder,2544
2010,75,F,Vestfold,3901
2010,75,F,Østfold,4496
2010,75,M,Hele landet,59022
2010,75,M,Helseregion Midt-Norge,8773
2010,75,M,Helseregion Nord-Norge,6242
2010,75,M,Helseregion Sør-Øst,32454
2010,75,M,Helseregion Vest,11552
2010,75,M,Akershus,5956
2010,75,M,Aust-Agder,1363
2010,75,M,Buskerud,3253
2010,75,M,Finnmark,969
2010,75,M,Hedmark,2985
2010,75,M,Hordaland,5582
2010,75,M,Møre og Romsdal,3493
2010,75,M,Nordland,3354
2010,75,M,Nord-Trøndelag,1867
2010,75,M,Oppland,2918
2010,75,M,Oslo,4895
2010,75,M,Rogaland,4439
2010,75,M,Sogn og Fjordane,1531
2010,75,M,Sør-Trøndelag,3413
2010,75,M,Telemark,2258
2010,75,M,Troms,1920
2010,75,M,Vest-Agder,2152
2010,75,M,Vestfold,3050
2010,75,M,Østfold,3626
2010,80,F,Hele landet,66514
2010,80,F,Helseregion Midt-Norge,9866
2010,80,F,Helseregion Nord-Norge,6760
2010,80,F,Helseregion Sør-Øst,37156
2010,80,F,Helseregion Vest,12732
2010,80,F,Akershus,6326
2010,80,F,Aust-Agder,1403
2010,80,F,Buskerud,3550
2010,80,F,Finnmark,933
2010,80,F,Hedmark,3500
2010,80,F,Hordaland,6317
2010,80,F,Møre og Romsdal,4014
2010,80,F,Nordland,3758
2010,80,F,Nord-Trøndelag,2008
2010,80,F,Oppland,3222
2010,80,F,Oslo,6724
2010,80,F,Rogaland,4778
2010,80,F,Sogn og Fjordane,1637
2010,80,F,Sør-Trøndelag,3844
2010,80,F,Telemark,2770
2010,80,F,Troms,2069
2010,80,F,Vest-Agder,2306
2010,80,F,Vestfold,3199
2010,80,F,Østfold,4158
2010,80,M,Hele landet,45690
2010,80,M,Helseregion Midt-Norge,6998
2010,80,M,Helseregion Nord-Norge,4642
2010,80,M,Helseregion Sør-Øst,25244
2010,80,M,Helseregion Vest,8806
2010,80,M,Akershus,4590
2010,80,M,Aust-Agder,970
2010,80,M,Buskerud,2519
2010,80,M,Finnmark,652
2010,80,M,Hedmark,2496
2010,80,M,Hordaland,4286
2010,80,M,Møre og Romsdal,2766
2010,80,M,Nordland,2576
2010,80,M,Nord-Trøndelag,1477
2010,80,M,Oppland,2262
2010,80,M,Oslo,4016
2010,80,M,Rogaland,3264
2010,80,M,Sogn og Fjordane,1255
2010,80,M,Sør-Trøndelag,2755
2010,80,M,Telemark,1802
2010,80,M,Troms,1414
2010,80,M,Vest-Agder,1476
2010,80,M,Vestfold,2332
2010,80,M,Østfold,2782
2010,85,F,Hele landet,51304
2010,85,F,Helseregion Midt-Norge,7544
2010,85,F,Helseregion Nord-Norge,4863
2010,85,F,Helseregion Sør-Øst,28832
2010,85,F,Helseregion Vest,10064
2010,85,F,Akershus,4504
2010,85,F,Aust-Agder,1168
2010,85,F,Buskerud,2836
2010,85,F,Finnmark,599
2010,85,F,Hedmark,2640
2010,85,F,Hordaland,5002
2010,85,F,Møre og Romsdal,3125
2010,85,F,Nordland,2834
2010,85,F,Nord-Trøndelag,1495
2010,85,F,Oppland,2444
2010,85,F,Oslo,5703
2010,85,F,Rogaland,3657
2010,85,F,Sogn og Fjordane,1406
2010,85,F,Sør-Trøndelag,2924
2010,85,F,Telemark,2256
2010,85,F,Troms,1430
2010,85,F,Vest-Agder,1740
2010,85,F,Vestfold,2575
2010,85,F,Østfold,2966
2010,85,M,Hele landet,26984
2010,85,M,Helseregion Midt-Norge,4032
2010,85,M,Helseregion Nord-Norge,2512
2010,85,M,Helseregion Sør-Øst,15131
2010,85,M,Helseregion Vest,5308
2010,85,M,Akershus,2638
2010,85,M,Aust-Agder,597
2010,85,M,Buskerud,1520
2010,85,M,Finnmark,304
2010,85,M,Hedmark,1467
2010,85,M,Hordaland,2608
2010,85,M,Møre og Romsdal,1636
2010,85,M,Nordland,1402
2010,85,M,Nord-Trøndelag,901
2010,85,M,Oppland,1308
2010,85,M,Oslo,2596
2010,85,M,Rogaland,1913
2010,85,M,Sogn og Fjordane,787
2010,85,M,Sør-Trøndelag,1496
2010,85,M,Telemark,1180
2010,85,M,Troms,806
2010,85,M,Vest-Agder,836
2010,85,M,Vestfold,1382
2010,85,M,Østfold,1606
2010,90,F,Hele landet,31673
2010,90,F,Helseregion Midt-Norge,4648
2010,90,F,Helseregion Nord-Norge,2966
2010,90,F,Helseregion Sør-Øst,17294
2010,90,F,Helseregion Vest,6765
2010,90,F,Akershus,2339
2010,90,F,Aust-Agder,729
2010,90,F,Buskerud,1692
2010,90,F,Finnmark,322
2010,90,F,Hedmark,1431
2010,90,F,Hordaland,3406
2010,90,F,Møre og Romsdal,2036
2010,90,F,Nordland,1765
2010,90,F,Nord-Trøndelag,910
2010,90,F,Oppland,1318
2010,90,F,Oslo,4005
2010,90,F,Rogaland,2394
2010,90,F,Sogn og Fjordane,964
2010,90,F,Sør-Trøndelag,1700
2010,90,F,Telemark,1262
2010,90,F,Troms,878
2010,90,F,Vest-Agder,1102
2010,90,F,Vestfold,1624
2010,90,F,Østfold,1794
2010,90,M,Hele landet,10986
2010,90,M,Helseregion Midt-Norge,1638
2010,90,M,Helseregion Nord-Norge,938
2010,90,M,Helseregion Sør-Øst,6026
2010,90,M,Helseregion Vest,2384
2010,90,M,Akershus,915
2010,90,M,Aust-Agder,261
2010,90,M,Buskerud,593
2010,90,M,Finnmark,104
2010,90,M,Hedmark,532
2010,90,M,Hordaland,1158
2010,90,M,Møre og Romsdal,708
2010,90,M,Nordland,590
2010,90,M,Nord-Trøndelag,354
2010,90,M,Oppland,590
2010,90,M,Oslo,1156
2010,90,M,Rogaland,850
2010,90,M,Sogn og Fjordane,376
2010,90,M,Sør-Trøndelag,577
2010,90,M,Telemark,462
2010,90,M,Troms,242
2010,90,M,Vest-Agder,390
2010,90,M,Vestfold,567
2010,90,M,Østfold,560
2011,Alle,F,Hele landet,2473228
2011,Alle,F,Helseregion Midt-Norge,339204
2011,Alle,F,Helseregion Nord-Norge,232472
2011,Alle,F,Helseregion Sør-Øst,1389274
2011,Alle,F,Helseregion Vest,512278
2011,Alle,F,Akershus,276359
2011,Alle,F,Aust-Agder,55242
2011,Alle,F,Buskerud,131738
2011,Alle,F,Finnmark,35882
2011,Alle,F,Hedmark,96820
2011,Alle,F,Hordaland,242254
2011,Alle,F,Møre og Romsdal,126128
2011,Alle,F,Nordland,118353
2011,Alle,F,Nord-Trøndelag,66201
2011,Alle,F,Oppland,93700
2011,Alle,F,Oslo,305616
2011,Alle,F,Rogaland,216792
2011,Alle,F,Sogn og Fjordane,53232
2011,Alle,F,Sør-Trøndelag,146874
2011,Alle,F,Telemark,85432
2011,Alle,F,Troms,78238
2011,Alle,F,Vest-Agder,86796
2011,Alle,F,Vestfold,118554
2011,Alle,F,Østfold,139018
2011,Alle,M,Hele landet,2479989
2011,Alle,M,Helseregion Midt-Norge,344909
2011,Alle,M,Helseregion Nord-Norge,237079
2011,Alle,M,Helseregion Sør-Øst,1375336
2011,Alle,M,Helseregion Vest,522664
2011,Alle,M,Akershus,274644
2011,Alle,M,Aust-Agder,55514
2011,Alle,M,Buskerud,131392
2011,Alle,M,Finnmark,37720
2011,Alle,M,Hedmark,95409
2011,Alle,M,Hordaland,245146
2011,Alle,M,Møre og Romsdal,129146
2011,Alle,M,Nordland,119482
2011,Alle,M,Nord-Trøndelag,66614
2011,Alle,M,Oppland,92918
2011,Alle,M,Oslo,300648
2011,Alle,M,Rogaland,222786
2011,Alle,M,Sogn og Fjordane,54732
2011,Alle,M,Sør-Trøndelag,149150
2011,Alle,M,Telemark,84168
2011,Alle,M,Troms,79877
2011,Alle,M,Vest-Agder,86576
2011,Alle,M,Vestfold,116478
2011,Alle,M,Østfold,137590
2011,0,F,Hele landet,135799
2011,0,F,Helseregion Midt-Norge,18236
2011,0,F,Helseregion Nord-Norge,11846
2011,0,F,Helseregion Sør-Øst,74929
2011,0,F,Helseregion Vest,30789
2011,0,F,Akershus,15730
2011,0,F,Aust-Agder,2991
2011,0,F,Buskerud,6778
2011,0,F,Finnmark,1889
2011,0,F,Hedmark,4178
2011,0,F,Hordaland,14002
2011,0,F,Møre og Romsdal,6680
2011,0,F,Nordland,5736
2011,0,F,Nord-Trøndelag,3408
2011,0,F,Oppland,4186
2011,0,F,Oslo,19517
2011,0,F,Rogaland,14024
2011,0,F,Sogn og Fjordane,2762
2011,0,F,Sør-Trøndelag,8148
2011,0,F,Telemark,3898
2011,0,F,Troms,4221
2011,0,F,Vest-Agder,5067
2011,0,F,Vestfold,5723
2011,0,F,Østfold,6861
2011,0,M,Hele landet,143378
2011,0,M,Helseregion Midt-Norge,19176
2011,0,M,Helseregion Nord-Norge,12506
2011,0,M,Helseregion Sør-Øst,79318
2011,0,M,Helseregion Vest,32378
2011,0,M,Akershus,16384
2011,0,M,Aust-Agder,3156
2011,0,M,Buskerud,7280
2011,0,M,Finnmark,1963
2011,0,M,Hedmark,4598
2011,0,M,Hordaland,14798
2011,0,M,Møre og Romsdal,6879
2011,0,M,Nordland,6148
2011,0,M,Nord-Trøndelag,3587
2011,0,M,Oppland,4428
2011,0,M,Oslo,20437
2011,0,M,Rogaland,14598
2011,0,M,Sogn og Fjordane,2983
2011,0,M,Sør-Trøndelag,8710
2011,0,M,Telemark,4232
2011,0,M,Troms,4394
2011,0,M,Vest-Agder,5262
2011,0,M,Vestfold,6242
2011,0,M,Østfold,7300
2011,5,F,Hele landet,146877
2011,5,F,Helseregion Midt-Norge,20194
2011,5,F,Helseregion Nord-Norge,13134
2011,5,F,Helseregion Sør-Øst,80860
2011,5,F,Helseregion Vest,32690
2011,5,F,Akershus,18500
2011,5,F,Aust-Agder,3330
2011,5,F,Buskerud,7771
2011,5,F,Finnmark,2148
2011,5,F,Hedmark,5102
2011,5,F,Hordaland,14928
2011,5,F,Møre og Romsdal,7648
2011,5,F,Nordland,6532
2011,5,F,Nord-Trøndelag,3983
2011,5,F,Oppland,5076
2011,5,F,Oslo,16502
2011,5,F,Rogaland,14438
2011,5,F,Sogn og Fjordane,3324
2011,5,F,Sør-Trøndelag,8562
2011,5,F,Telemark,4634
2011,5,F,Troms,4452
2011,5,F,Vest-Agder,5452
2011,5,F,Vestfold,6628
2011,5,F,Østfold,7864
2011,5,M,Hele landet,153252
2011,5,M,Helseregion Midt-Norge,21085
2011,5,M,Helseregion Nord-Norge,13839
2011,5,M,Helseregion Sør-Øst,84486
2011,5,M,Helseregion Vest,33843
2011,5,M,Akershus,19438
2011,5,M,Aust-Agder,3400
2011,5,M,Buskerud,8160
2011,5,M,Finnmark,2184
2011,5,M,Hedmark,5334
2011,5,M,Hordaland,15514
2011,5,M,Møre og Romsdal,7922
2011,5,M,Nordland,6903
2011,5,M,Nord-Trøndelag,4170
2011,5,M,Oppland,5232
2011,5,M,Oslo,16850
2011,5,M,Rogaland,14892
2011,5,M,Sogn og Fjordane,3437
2011,5,M,Sør-Trøndelag,8994
2011,5,M,Telemark,4822
2011,5,M,Troms,4752
2011,5,M,Vest-Agder,5510
2011,5,M,Vestfold,7245
2011,5,M,Østfold,8494
2011,10,F,Hele landet,151609
2011,10,F,Helseregion Midt-Norge,21338
2011,10,F,Helseregion Nord-Norge,14690
2011,10,F,Helseregion Sør-Øst,81872
2011,10,F,Helseregion Vest,33709
2011,10,F,Akershus,18483
2011,10,F,Aust-Agder,3552
2011,10,F,Buskerud,7994
2011,10,F,Finnmark,2392
2011,10,F,Hedmark,5654
2011,10,F,Hordaland,15478
2011,10,F,Møre og Romsdal,8174
2011,10,F,Nordland,7501
2011,10,F,Nord-Trøndelag,4370
2011,10,F,Oppland,5652
2011,10,F,Oslo,13777
2011,10,F,Rogaland,14723
2011,10,F,Sogn og Fjordane,3508
2011,10,F,Sør-Trøndelag,8795
2011,10,F,Telemark,5150
2011,10,F,Troms,4797
2011,10,F,Vest-Agder,5712
2011,10,F,Vestfold,7372
2011,10,F,Østfold,8524
2011,10,M,Hele landet,159236
2011,10,M,Helseregion Midt-Norge,22593
2011,10,M,Helseregion Nord-Norge,15541
2011,10,M,Helseregion Sør-Øst,86043
2011,10,M,Helseregion Vest,35059
2011,10,M,Akershus,19402
2011,10,M,Aust-Agder,3858
2011,10,M,Buskerud,8470
2011,10,M,Finnmark,2520
2011,10,M,Hedmark,5995
2011,10,M,Hordaland,15780
2011,10,M,Møre og Romsdal,8593
2011,10,M,Nordland,7832
2011,10,M,Nord-Trøndelag,4642
2011,10,M,Oppland,5886
2011,10,M,Oslo,14523
2011,10,M,Rogaland,15514
2011,10,M,Sogn og Fjordane,3764
2011,10,M,Sør-Trøndelag,9358
2011,10,M,Telemark,5301
2011,10,M,Troms,5188
2011,10,M,Vest-Agder,5956
2011,10,M,Vestfold,7599
2011,10,M,Østfold,9053
2011,15,F,Hele landet,156604
2011,15,F,Helseregion Midt-Norge,22394
2011,15,F,Helseregion Nord-Norge,15846
2011,15,F,Helseregion Sør-Øst,83998
2011,15,F,Helseregion Vest,34366
2011,15,F,Akershus,18471
2011,15,F,Aust-Agder,3702
2011,15,F,Buskerud,8048
2011,15,F,Finnmark,2429
2011,15,F,Hedmark,6069
2011,15,F,Hordaland,15679
2011,15,F,Møre og Romsdal,8406
2011,15,F,Nordland,8162
2011,15,F,Nord-Trøndelag,4724
2011,15,F,Oppland,5896
2011,15,F,Oslo,13750
2011,15,F,Rogaland,14828
2011,15,F,Sogn og Fjordane,3859
2011,15,F,Sør-Trøndelag,9264
2011,15,F,Telemark,5498
2011,15,F,Troms,5256
2011,15,F,Vest-Agder,6074
2011,15,F,Vestfold,7648
2011,15,F,Østfold,8842
2011,15,M,Hele landet,167181
2011,15,M,Helseregion Midt-Norge,23576
2011,15,M,Helseregion Nord-Norge,17398
2011,15,M,Helseregion Sør-Øst,89403
2011,15,M,Helseregion Vest,36804
2011,15,M,Akershus,19578
2011,15,M,Aust-Agder,3954
2011,15,M,Buskerud,8509
2011,15,M,Finnmark,2794
2011,15,M,Hedmark,6459
2011,15,M,Hordaland,16834
2011,15,M,Møre og Romsdal,8992
2011,15,M,Nordland,8822
2011,15,M,Nord-Trøndelag,4928
2011,15,M,Oppland,6297
2011,15,M,Oslo,14444
2011,15,M,Rogaland,15820
2011,15,M,Sogn og Fjordane,4151
2011,15,M,Sør-Trøndelag,9656
2011,15,M,Telemark,5898
2011,15,M,Troms,5782
2011,15,M,Vest-Agder,6452
2011,15,M,Vestfold,8291
2011,15,M,Østfold,9522
2011,20,F,Hele landet,160413
2011,20,F,Helseregion Midt-Norge,22975
2011,20,F,Helseregion Nord-Norge,15051
2011,20,F,Helseregion Sør-Øst,87261
2011,20,F,Helseregion Vest,35126
2011,20,F,Akershus,15757
2011,20,F,Aust-Agder,3500
2011,20,F,Buskerud,7798
2011,20,F,Finnmark,2370
2011,20,F,Hedmark,5670
2011,20,F,Hordaland,16949
2011,20,F,Møre og Romsdal,8018
2011,20,F,Nordland,7508
2011,20,F,Nord-Trøndelag,4222
2011,20,F,Oppland,5596
2011,20,F,Oslo,22430
2011,20,F,Rogaland,14653
2011,20,F,Sogn og Fjordane,3524
2011,20,F,Sør-Trøndelag,10734
2011,20,F,Telemark,5365
2011,20,F,Troms,5173
2011,20,F,Vest-Agder,5998
2011,20,F,Vestfold,7110
2011,20,F,Østfold,8038
2011,20,M,Hele landet,166546
2011,20,M,Helseregion Midt-Norge,24618
2011,20,M,Helseregion Nord-Norge,16338
2011,20,M,Helseregion Sør-Øst,88878
2011,20,M,Helseregion Vest,36713
2011,20,M,Akershus,16986
2011,20,M,Aust-Agder,3685
2011,20,M,Buskerud,8240
2011,20,M,Finnmark,2596
2011,20,M,Hedmark,6091
2011,20,M,Hordaland,17432
2011,20,M,Møre og Romsdal,8736
2011,20,M,Nordland,8133
2011,20,M,Nord-Trøndelag,4486
2011,20,M,Oppland,5996
2011,20,M,Oslo,19874
2011,20,M,Rogaland,15548
2011,20,M,Sogn og Fjordane,3733
2011,20,M,Sør-Trøndelag,11396
2011,20,M,Telemark,5698
2011,20,M,Troms,5609
2011,20,M,Vest-Agder,6162
2011,20,M,Vestfold,7519
2011,20,M,Østfold,8628
2011,25,F,Hele landet,155446
2011,25,F,Helseregion Midt-Norge,20548
2011,25,F,Helseregion Nord-Norge,13046
2011,25,F,Helseregion Sør-Øst,87744
2011,25,F,Helseregion Vest,34109
2011,25,F,Akershus,13581
2011,25,F,Aust-Agder,3028
2011,25,F,Buskerud,7336
2011,25,F,Finnmark,2160
2011,25,F,Hedmark,4649
2011,25,F,Hordaland,16424
2011,25,F,Møre og Romsdal,6978
2011,25,F,Nordland,6150
2011,25,F,Nord-Trøndelag,3426
2011,25,F,Oppland,4490
2011,25,F,Oslo,31448
2011,25,F,Rogaland,14926
2011,25,F,Sogn og Fjordane,2759
2011,25,F,Sør-Trøndelag,10144
2011,25,F,Telemark,4416
2011,25,F,Troms,4736
2011,25,F,Vest-Agder,5173
2011,25,F,Vestfold,6322
2011,25,F,Østfold,7299
2011,25,M,Hele landet,161370
2011,25,M,Helseregion Midt-Norge,22570
2011,25,M,Helseregion Nord-Norge,14049
2011,25,M,Helseregion Sør-Øst,88676
2011,25,M,Helseregion Vest,36076
2011,25,M,Akershus,13936
2011,25,M,Aust-Agder,3293
2011,25,M,Buskerud,7572
2011,25,M,Finnmark,2324
2011,25,M,Hedmark,5064
2011,25,M,Hordaland,17472
2011,25,M,Møre og Romsdal,7822
2011,25,M,Nordland,6758
2011,25,M,Nord-Trøndelag,3512
2011,25,M,Oppland,5015
2011,25,M,Oslo,29373
2011,25,M,Rogaland,15600
2011,25,M,Sogn og Fjordane,3003
2011,25,M,Sør-Trøndelag,11235
2011,25,M,Telemark,4694
2011,25,M,Troms,4966
2011,25,M,Vest-Agder,5662
2011,25,M,Vestfold,6572
2011,25,M,Østfold,7495
2011,30,F,Hele landet,157755
2011,30,F,Helseregion Midt-Norge,19660
2011,30,F,Helseregion Nord-Norge,12451
2011,30,F,Helseregion Sør-Øst,91783
2011,30,F,Helseregion Vest,33861
2011,30,F,Akershus,16001
2011,30,F,Aust-Agder,3189
2011,30,F,Buskerud,7860
2011,30,F,Finnmark,1879
2011,30,F,Hedmark,4666
2011,30,F,Hordaland,15940
2011,30,F,Møre og Romsdal,6914
2011,30,F,Nordland,5983
2011,30,F,Nord-Trøndelag,3306
2011,30,F,Oppland,4616
2011,30,F,Oslo,31229
2011,30,F,Rogaland,15192
2011,30,F,Sogn og Fjordane,2730
2011,30,F,Sør-Trøndelag,9439
2011,30,F,Telemark,4399
2011,30,F,Troms,4589
2011,30,F,Vest-Agder,5358
2011,30,F,Vestfold,6582
2011,30,F,Østfold,7884
2011,30,M,Hele landet,164638
2011,30,M,Helseregion Midt-Norge,21420
2011,30,M,Helseregion Nord-Norge,13306
2011,30,M,Helseregion Sør-Øst,93260
2011,30,M,Helseregion Vest,36652
2011,30,M,Akershus,15344
2011,30,M,Aust-Agder,3247
2011,30,M,Buskerud,8084
2011,30,M,Finnmark,2109
2011,30,M,Hedmark,4788
2011,30,M,Hordaland,17318
2011,30,M,Møre og Romsdal,7526
2011,30,M,Nordland,6372
2011,30,M,Nord-Trøndelag,3484
2011,30,M,Oppland,4823
2011,30,M,Oslo,32206
2011,30,M,Rogaland,16489
2011,30,M,Sogn og Fjordane,2846
2011,30,M,Sør-Trøndelag,10409
2011,30,M,Telemark,4574
2011,30,M,Troms,4824
2011,30,M,Vest-Agder,5578
2011,30,M,Vestfold,6642
2011,30,M,Østfold,7972
2011,35,F,Hele landet,170080
2011,35,F,Helseregion Midt-Norge,21479
2011,35,F,Helseregion Nord-Norge,14794
2011,35,F,Helseregion Sør-Øst,99129
2011,35,F,Helseregion Vest,34678
2011,35,F,Akershus,20623
2011,35,F,Aust-Agder,3712
2011,35,F,Buskerud,9276
2011,35,F,Finnmark,2403
2011,35,F,Hedmark,5940
2011,35,F,Hordaland,16514
2011,35,F,Møre og Romsdal,7608
2011,35,F,Nordland,7186
2011,35,F,Nord-Trøndelag,3944
2011,35,F,Oppland,5866
2011,35,F,Oslo,25176
2011,35,F,Rogaland,15137
2011,35,F,Sogn og Fjordane,3027
2011,35,F,Sør-Trøndelag,9927
2011,35,F,Telemark,5450
2011,35,F,Troms,5206
2011,35,F,Vest-Agder,5873
2011,35,F,Vestfold,7934
2011,35,F,Østfold,9278
2011,35,M,Hele landet,178964
2011,35,M,Helseregion Midt-Norge,23155
2011,35,M,Helseregion Nord-Norge,14936
2011,35,M,Helseregion Sør-Øst,102805
2011,35,M,Helseregion Vest,38069
2011,35,M,Akershus,20356
2011,35,M,Aust-Agder,3925
2011,35,M,Buskerud,9548
2011,35,M,Finnmark,2493
2011,35,M,Hedmark,5935
2011,35,M,Hordaland,17972
2011,35,M,Møre og Romsdal,8459
2011,35,M,Nordland,6929
2011,35,M,Nord-Trøndelag,3938
2011,35,M,Oppland,5966
2011,35,M,Oslo,28344
2011,35,M,Rogaland,16792
2011,35,M,Sogn og Fjordane,3305
2011,35,M,Sør-Trøndelag,10758
2011,35,M,Telemark,5516
2011,35,M,Troms,5514
2011,35,M,Vest-Agder,5913
2011,35,M,Vestfold,7786
2011,35,M,Østfold,9517
2011,40,F,Hele landet,181338
2011,40,F,Helseregion Midt-Norge,24136
2011,40,F,Helseregion Nord-Norge,16948
2011,40,F,Helseregion Sør-Øst,103542
2011,40,F,Helseregion Vest,36713
2011,40,F,Akershus,23010
2011,40,F,Aust-Agder,3940
2011,40,F,Buskerud,9906
2011,40,F,Finnmark,2779
2011,40,F,Hedmark,6869
2011,40,F,Hordaland,17232
2011,40,F,Møre og Romsdal,8826
2011,40,F,Nordland,8360
2011,40,F,Nord-Trøndelag,4612
2011,40,F,Oppland,6776
2011,40,F,Oslo,21526
2011,40,F,Rogaland,15884
2011,40,F,Sogn og Fjordane,3597
2011,40,F,Sør-Trøndelag,10698
2011,40,F,Telemark,6158
2011,40,F,Troms,5810
2011,40,F,Vest-Agder,6022
2011,40,F,Vestfold,8760
2011,40,F,Østfold,10576
2011,40,M,Hele landet,190890
2011,40,M,Helseregion Midt-Norge,25426
2011,40,M,Helseregion Nord-Norge,17952
2011,40,M,Helseregion Sør-Øst,108378
2011,40,M,Helseregion Vest,39134
2011,40,M,Akershus,23109
2011,40,M,Aust-Agder,4171
2011,40,M,Buskerud,10447
2011,40,M,Finnmark,3040
2011,40,M,Hedmark,7055
2011,40,M,Hordaland,18171
2011,40,M,Møre og Romsdal,9555
2011,40,M,Nordland,8800
2011,40,M,Nord-Trøndelag,4728
2011,40,M,Oppland,6980
2011,40,M,Oslo,24095
2011,40,M,Rogaland,17157
2011,40,M,Sogn og Fjordane,3806
2011,40,M,Sør-Trøndelag,11143
2011,40,M,Telemark,6358
2011,40,M,Troms,6112
2011,40,M,Vest-Agder,6494
2011,40,M,Vestfold,8903
2011,40,M,Østfold,10766
2011,45,F,Hele landet,169816
2011,45,F,Helseregion Midt-Norge,22436
2011,45,F,Helseregion Nord-Norge,16378
2011,45,F,Helseregion Sør-Øst,97278
2011,45,F,Helseregion Vest,33724
2011,45,F,Akershus,21868
2011,45,F,Aust-Agder,3764
2011,45,F,Buskerud,9270
2011,45,F,Finnmark,2562
2011,45,F,Hedmark,6772
2011,45,F,Hordaland,15700
2011,45,F,Møre og Romsdal,8001
2011,45,F,Nordland,8322
2011,45,F,Nord-Trøndelag,4509
2011,45,F,Oppland,6562
2011,45,F,Oslo,19073
2011,45,F,Rogaland,14545
2011,45,F,Sogn og Fjordane,3478
2011,45,F,Sør-Trøndelag,9926
2011,45,F,Telemark,5928
2011,45,F,Troms,5494
2011,45,F,Vest-Agder,5827
2011,45,F,Vestfold,8435
2011,45,F,Østfold,9778
2011,45,M,Hele landet,180826
2011,45,M,Helseregion Midt-Norge,24336
2011,45,M,Helseregion Nord-Norge,17186
2011,45,M,Helseregion Sør-Øst,102382
2011,45,M,Helseregion Vest,36922
2011,45,M,Akershus,22188
2011,45,M,Aust-Agder,3782
2011,45,M,Buskerud,9969
2011,45,M,Finnmark,2834
2011,45,M,Hedmark,6956
2011,45,M,Hordaland,17174
2011,45,M,Møre og Romsdal,8960
2011,45,M,Nordland,8632
2011,45,M,Nord-Trøndelag,4883
2011,45,M,Oppland,6837
2011,45,M,Oslo,21148
2011,45,M,Rogaland,15861
2011,45,M,Sogn og Fjordane,3886
2011,45,M,Sør-Trøndelag,10493
2011,45,M,Telemark,6164
2011,45,M,Troms,5720
2011,45,M,Vest-Agder,6310
2011,45,M,Vestfold,8630
2011,45,M,Østfold,10396
2011,50,F,Hele landet,157523
2011,50,F,Helseregion Midt-Norge,21448
2011,50,F,Helseregion Nord-Norge,15078
